subject;item;RT;Trcorrect;accuracy;lexicality;DISHAR;DISHARc
22;239;525.84;525.84;1;nw;DIS;-0.5
22;240;845.1;845.1;1;nw;DIS;-0.5
22;121;609.54;609.54;1;nw;HAR;0.5
22;122;686.66;686.66;1;nw;HAR;0.5
22;123;605.56;605.56;1;nw;HAR;0.5
22;124;684.63;684.63;1;nw;HAR;0.5
22;125;865.44;865.44;1;nw;HAR;0.5
22;126;598.49;598.49;1;nw;HAR;0.5
22;127;747.06;747.06;1;nw;HAR;0.5
22;128;557.9;557.9;1;nw;HAR;0.5
22;129;668.61;668.61;1;nw;HAR;0.5
22;130;636.67;636.67;1;nw;HAR;0.5
22;131;737.59;737.59;1;nw;HAR;0.5
22;132;606.11;606.11;1;nw;HAR;0.5
22;133;737.92;737.92;1;nw;HAR;0.5
22;134;603.8;603.8;1;nw;HAR;0.5
22;135;990.5;990.5;1;nw;HAR;0.5
22;136;576.45;576.45;1;nw;HAR;0.5
22;137;507.36;507.36;1;nw;HAR;0.5
22;138;558.23;558.23;1;nw;HAR;0.5
22;139;555.02;555.02;1;nw;HAR;0.5
22;140;732.09;732.09;1;nw;HAR;0.5
22;141;639.97;639.97;1;nw;HAR;0.5
22;142;868.95;868.95;1;nw;HAR;0.5
22;143;816.47;816.47;1;nw;HAR;0.5
22;144;768.53;768.53;1;nw;HAR;0.5
22;145;811.71;811.71;1;nw;HAR;0.5
22;146;861.6;861.6;1;nw;HAR;0.5
22;147;555.23;555.23;1;nw;HAR;0.5
22;148;653.53;653.53;1;nw;HAR;0.5
22;149;624.95;624.95;1;nw;HAR;0.5
22;150;896.32;896.32;1;nw;HAR;0.5
22;151;448.65;448.65;1;nw;HAR;0.5
22;152;576.35;576.35;1;nw;HAR;0.5
22;153;545.03;545.03;1;nw;HAR;0.5
22;154;877.3;877.3;1;nw;HAR;0.5
22;155;620.48;620.48;1;nw;HAR;0.5
22;156;702.85;702.85;1;nw;HAR;0.5
22;157;1004.18;1004.18;1;nw;HAR;0.5
22;158;672.11;672.11;1;nw;HAR;0.5
22;159;608.69;608.69;1;nw;HAR;0.5
22;160;619.94;619.94;1;nw;HAR;0.5
22;161;496.07;496.07;1;nw;HAR;0.5
22;162;512.44;512.44;1;nw;HAR;0.5
22;163;714.67;714.67;1;nw;HAR;0.5
22;164;686.83;686.83;1;nw;HAR;0.5
22;165;607.24;607.24;1;nw;HAR;0.5
22;166;539.58;539.58;1;nw;HAR;0.5
22;167;544.48;544.48;1;nw;HAR;0.5
22;168;603.61;603.61;1;nw;HAR;0.5
22;169;511.45;511.45;1;nw;HAR;0.5
22;170;670.63;670.63;1;nw;HAR;0.5
22;171;525.13;525.13;1;nw;HAR;0.5
22;172;622.69;622.69;1;nw;HAR;0.5
22;173;653.77;653.77;1;nw;HAR;0.5
22;174;671.71;671.71;1;nw;HAR;0.5
22;175;489.42;489.42;1;nw;HAR;0.5
22;176;637.27;637.27;1;nw;HAR;0.5
22;177;794.76;794.76;1;nw;HAR;0.5
22;178;784.16;784.16;1;nw;HAR;0.5
22;179;811.49;811.49;1;nw;HAR;0.5
22;180;750.96;750.96;1;nw;HAR;0.5
23;181;575.33;575.33;1;word;;
23;182;683.97;683.97;1;word;;
23;183;433.64;433.64;1;word;;
23;184;653.84;653.84;1;word;;
23;185;687.49;687.49;1;word;;
23;186;541.23;541.23;1;word;;
23;187;687.58;687.58;1;word;;
23;188;1184.57;1184.57;1;word;;
23;189;616.92;616.92;1;word;;
23;190;798.52;798.52;1;word;;
23;191;454.44;454.44;1;word;;
23;192;623.73;623.73;1;word;;
23;193;507.89;507.89;1;word;;
23;194;394.74;394.74;1;word;;
23;195;1135.59;1135.59;1;word;;
23;196;543.48;543.48;1;word;;
23;197;620.11;620.11;1;word;;
23;198;479.45;479.45;1;word;;
23;199;444.09;444.09;1;word;;
23;200;523.57;523.57;1;word;;
23;201;479.7;479.7;1;word;;
23;202;559.02;559.02;1;word;;
23;203;513.76;513.76;1;word;;
23;204;494.27;494.27;1;word;;
23;205;1250.43;1250.43;1;word;;
23;206;397.2;397.2;1;word;;
23;207;721.05;721.05;1;word;;
23;208;542.74;542.74;1;word;;
23;209;508.37;508.37;1;word;;
23;210;463.34;463.34;1;word;;
23;211;543.06;543.06;1;word;;
23;212;355.14;355.14;1;word;;
23;213;493.59;493.59;1;word;;
23;214;573.91;573.91;1;word;;
23;215;542.1;542.1;1;word;;
23;216;432.52;432.52;1;word;;
23;217;426.94;426.94;1;word;;
23;218;561.08;561.08;1;word;;
23;219;433.61;433.61;1;word;;
23;220;989.47;989.47;1;word;;
23;221;590.55;590.55;1;word;;
23;222;589.81;589.81;1;word;;
23;223;715.7;715.7;1;word;;
23;224;577.58;577.58;1;word;;
23;225;562.26;562.26;1;word;;
23;226;511.3;511.3;1;word;;
23;227;511.13;511.13;1;word;;
23;228;815.6;815.6;1;word;;
23;229;1295.58;1295.58;1;word;;
23;230;623.65;623.65;1;word;;
23;231;730.84;730.84;1;word;;
23;232;475.92;475.92;1;word;;
23;233;-621.22;;0;word;;
23;234;410.38;410.38;1;word;;
23;235;714.42;714.42;1;word;;
23;236;603.69;603.69;1;word;;
23;237;548.68;548.68;1;word;;
23;238;475.9;475.9;1;word;;
23;239;533.23;533.23;1;word;;
23;240;656.03;656.03;1;word;;
23;121;688.38;688.38;1;word;;
23;122;641.9;641.9;1;word;;
23;123;-1629.28;;0;word;;
23;124;753.17;753.17;1;word;;
23;125;752.13;752.13;1;word;;
23;126;435.55;435.55;1;word;;
23;127;619.95;619.95;1;word;;
23;128;655.17;655.17;1;word;;
23;129;512.43;512.43;1;word;;
23;130;1089.05;1089.05;1;word;;
23;131;751.74;751.74;1;word;;
23;132;380.82;380.82;1;word;;
23;133;572.74;572.74;1;word;;
23;134;684.57;684.57;1;word;;
23;135;529.85;529.85;1;word;;
23;136;395.62;395.62;1;word;;
23;137;526.47;526.47;1;word;;
23;138;463.84;463.84;1;word;;
23;139;573.01;573.01;1;word;;
23;140;685.88;685.88;1;word;;
23;141;1083.09;1083.09;1;word;;
23;142;575.56;575.56;1;word;;
23;143;559.98;559.98;1;word;;
23;144;674.1;674.1;1;word;;
23;145;817.42;817.42;1;word;;
23;146;591.15;591.15;1;word;;
23;147;595.71;595.71;1;word;;
23;148;684.44;684.44;1;word;;
23;149;494.37;494.37;1;word;;
23;150;513.06;513.06;1;word;;
23;151;477.61;477.61;1;word;;
23;152;432.16;432.16;1;word;;
23;153;641.67;641.67;1;word;;
23;154;517.51;517.51;1;word;;
23;155;1227.24;1227.24;1;word;;
23;156;493.38;493.38;1;word;;
23;157;1168.46;1168.46;1;word;;
23;158;496.2;496.2;1;word;;
23;159;-2000;;0;word;;
23;160;575.82;575.82;1;word;;
23;161;608.02;608.02;1;word;;
23;162;480.61;480.61;1;word;;
23;163;1052.06;1052.06;1;word;;
23;164;637.47;637.47;1;word;;
23;165;783.32;783.32;1;word;;
23;166;417.97;417.97;1;word;;
23;167;530.18;530.18;1;word;;
23;168;465.52;465.52;1;word;;
23;169;526.23;526.23;1;word;;
23;170;525.05;525.05;1;word;;
23;171;655.19;655.19;1;word;;
23;172;892.33;892.33;1;word;;
23;173;462.88;462.88;1;word;;
23;174;736.34;736.34;1;word;;
23;175;557.96;557.96;1;word;;
23;176;576.38;576.38;1;word;;
23;177;575.48;575.48;1;word;;
23;178;656.26;656.26;1;word;;
23;179;976.57;976.57;1;word;;
23;180;462.92;462.92;1;word;;
23;181;593.69;593.69;1;nw;DIS;-0.5
23;182;858.58;858.58;1;nw;DIS;-0.5
23;183;544.25;544.25;1;nw;DIS;-0.5
23;184;-2000;;0;nw;DIS;-0.5
23;185;826.58;826.58;1;nw;DIS;-0.5
23;186;496.13;496.13;1;nw;DIS;-0.5
23;187;799.3;799.3;1;nw;DIS;-0.5
23;188;624.73;624.73;1;nw;DIS;-0.5
23;189;1232.21;1232.21;1;nw;DIS;-0.5
23;190;760.27;760.27;1;nw;DIS;-0.5
23;191;595.49;595.49;1;nw;DIS;-0.5
23;192;546.56;546.56;1;nw;DIS;-0.5
23;193;607.78;607.78;1;nw;DIS;-0.5
23;194;576.21;576.21;1;nw;DIS;-0.5
23;195;525.54;525.54;1;nw;DIS;-0.5
23;196;572.64;572.64;1;nw;DIS;-0.5
23;197;640.13;640.13;1;nw;DIS;-0.5
23;198;570.53;570.53;1;nw;DIS;-0.5
23;199;609.66;609.66;1;nw;DIS;-0.5
23;200;899.49;899.49;1;nw;DIS;-0.5
23;201;396.75;396.75;1;nw;DIS;-0.5
23;202;862.56;862.56;1;nw;DIS;-0.5
23;203;736.71;736.71;1;nw;DIS;-0.5
23;204;559.66;559.66;1;nw;DIS;-0.5
23;205;572.42;572.42;1;nw;DIS;-0.5
23;206;672.74;672.74;1;nw;DIS;-0.5
23;207;522.42;522.42;1;nw;DIS;-0.5
23;208;642.93;642.93;1;nw;DIS;-0.5
23;209;655.17;655.17;1;nw;DIS;-0.5
23;210;876.12;876.12;1;nw;DIS;-0.5
23;211;747.53;747.53;1;nw;DIS;-0.5
23;212;470.09;470.09;1;nw;DIS;-0.5
23;213;527.24;527.24;1;nw;DIS;-0.5
23;214;991.35;991.35;1;nw;DIS;-0.5
23;215;587.32;587.32;1;nw;DIS;-0.5
23;216;556.21;556.21;1;nw;DIS;-0.5
23;217;637.33;637.33;1;nw;DIS;-0.5
23;218;577.37;577.37;1;nw;DIS;-0.5
23;219;974.05;974.05;1;nw;DIS;-0.5
23;220;559.62;559.62;1;nw;DIS;-0.5
23;221;525.12;525.12;1;nw;DIS;-0.5
23;222;988.49;988.49;1;nw;DIS;-0.5
23;223;779.31;779.31;1;nw;DIS;-0.5
23;224;700.74;700.74;1;nw;DIS;-0.5
23;225;717.59;717.59;1;nw;DIS;-0.5
23;226;521.29;521.29;1;nw;DIS;-0.5
23;227;413.34;413.34;1;nw;DIS;-0.5
23;228;642.88;642.88;1;nw;DIS;-0.5
23;229;685.25;685.25;1;nw;DIS;-0.5
23;230;540.83;540.83;1;nw;DIS;-0.5
23;231;429.68;429.68;1;nw;DIS;-0.5
23;232;577.25;577.25;1;nw;DIS;-0.5
23;233;1037.95;1037.95;1;nw;DIS;-0.5
23;234;637.38;637.38;1;nw;DIS;-0.5
23;235;656.62;656.62;1;nw;DIS;-0.5
23;236;510.61;510.61;1;nw;DIS;-0.5
23;237;1160.88;1160.88;1;nw;DIS;-0.5
23;238;796.94;796.94;1;nw;DIS;-0.5
23;239;878.52;878.52;1;nw;DIS;-0.5
23;240;644.84;644.84;1;nw;DIS;-0.5
23;121;1051.68;1051.68;1;nw;HAR;0.5
23;122;1292.05;1292.05;1;nw;HAR;0.5
23;123;777.3;777.3;1;nw;HAR;0.5
23;124;576.98;576.98;1;nw;HAR;0.5
23;125;895.65;895.65;1;nw;HAR;0.5
23;126;557.89;557.89;1;nw;HAR;0.5
23;127;732.68;732.68;1;nw;HAR;0.5
23;128;1789.02;1789.02;1;nw;HAR;0.5
23;129;814.61;814.61;1;nw;HAR;0.5
23;130;426.71;426.71;1;nw;HAR;0.5
23;131;683.29;683.29;1;nw;HAR;0.5
23;132;719.41;719.41;1;nw;HAR;0.5
23;133;847.83;847.83;1;nw;HAR;0.5
23;134;613.57;613.57;1;nw;HAR;0.5
23;135;749.94;749.94;1;nw;HAR;0.5
23;136;763.88;763.88;1;nw;HAR;0.5
23;137;1167.99;1167.99;1;nw;HAR;0.5
23;138;527.16;527.16;1;nw;HAR;0.5
23;139;656.82;656.82;1;nw;HAR;0.5
23;140;-1980.41;;0;nw;HAR;0.5
23;141;623.73;623.73;1;nw;HAR;0.5
23;142;655.23;655.23;1;nw;HAR;0.5
23;143;1054.26;1054.26;1;nw;HAR;0.5
23;144;720.4;720.4;1;nw;HAR;0.5
23;145;800.36;800.36;1;nw;HAR;0.5
23;146;-671.3;;0;nw;HAR;0.5
23;147;593.83;593.83;1;nw;HAR;0.5
23;148;1216.19;1216.19;1;nw;HAR;0.5
23;149;606.12;606.12;1;nw;HAR;0.5
23;150;718.19;718.19;1;nw;HAR;0.5
23;151;510.53;510.53;1;nw;HAR;0.5
23;152;609.92;609.92;1;nw;HAR;0.5
23;153;628.34;628.34;1;nw;HAR;0.5
23;154;801.81;801.81;1;nw;HAR;0.5
23;155;747.68;747.68;1;nw;HAR;0.5
23;156;499.48;499.48;1;nw;HAR;0.5
23;157;1018.83;1018.83;1;nw;HAR;0.5
23;158;661.98;661.98;1;nw;HAR;0.5
23;159;624.78;624.78;1;nw;HAR;0.5
23;160;484.38;484.38;1;nw;HAR;0.5
23;161;542.47;542.47;1;nw;HAR;0.5
23;162;572.46;572.46;1;nw;HAR;0.5
23;163;640.85;640.85;1;nw;HAR;0.5
23;164;732.66;732.66;1;nw;HAR;0.5
23;165;655.77;655.77;1;nw;HAR;0.5
23;166;508.57;508.57;1;nw;HAR;0.5
23;167;779.49;779.49;1;nw;HAR;0.5
23;168;1119.12;1119.12;1;nw;HAR;0.5
23;169;1072.46;1072.46;1;nw;HAR;0.5
23;170;717.11;717.11;1;nw;HAR;0.5
23;171;861.02;861.02;1;nw;HAR;0.5
23;172;541.78;541.78;1;nw;HAR;0.5
23;173;572.31;572.31;1;nw;HAR;0.5
23;174;588.26;588.26;1;nw;HAR;0.5
23;175;-497.37;;0;nw;HAR;0.5
23;176;636.14;636.14;1;nw;HAR;0.5
23;177;1406.88;1406.88;1;nw;HAR;0.5
23;178;561.59;561.59;1;nw;HAR;0.5
23;179;1183.76;1183.76;1;nw;HAR;0.5
23;180;542.55;542.55;1;nw;HAR;0.5
24;181;1420.29;1420.29;1;word;;
24;182;528.35;528.35;1;word;;
24;183;545.14;545.14;1;word;;
24;184;973.92;973.92;1;word;;
24;185;587.58;587.58;1;word;;
24;186;798.37;798.37;1;word;;
24;187;829.54;829.54;1;word;;
24;188;1264.94;1264.94;1;word;;
24;189;701.41;701.41;1;word;;
24;190;571.86;571.86;1;word;;
24;191;1888.59;1888.59;1;word;;
24;192;465.27;465.27;1;word;;
24;193;698.82;698.82;1;word;;
24;194;539.58;539.58;1;word;;
24;195;1344.7;1344.7;1;word;;
24;196;668.53;668.53;1;word;;
24;197;1022.25;1022.25;1;word;;
24;198;652.21;652.21;1;word;;
24;199;526.97;526.97;1;word;;
24;200;912.27;912.27;1;word;;
24;201;1118.62;1118.62;1;word;;
24;202;625.33;625.33;1;word;;
24;203;611.12;611.12;1;word;;
24;204;720.56;720.56;1;word;;
24;205;638.37;638.37;1;word;;
24;206;651.67;651.67;1;word;;
24;207;653.7;653.7;1;word;;
24;208;794.23;794.23;1;word;;
24;209;570.72;570.72;1;word;;
24;210;460.15;460.15;1;word;;
24;211;814.46;814.46;1;word;;
24;212;828.58;828.58;1;word;;
24;213;1323.67;1323.67;1;word;;
24;214;653.04;653.04;1;word;;
24;215;639.27;639.27;1;word;;
24;216;689.41;689.41;1;word;;
24;217;-690.16;;0;word;;
24;218;608.63;608.63;1;word;;
24;219;652.78;652.78;1;word;;
24;220;608.15;608.15;1;word;;
24;221;621.22;621.22;1;word;;
24;222;524.7;524.7;1;word;;
24;223;1131.19;1131.19;1;word;;
24;224;891.17;891.17;1;word;;
24;225;1115.7;1115.7;1;word;;
24;226;731.16;731.16;1;word;;
24;227;1407.1;1407.1;1;word;;
24;228;526.02;526.02;1;word;;
24;229;655.19;655.19;1;word;;
24;230;957.88;957.88;1;word;;
24;231;543.75;543.75;1;word;;
24;232;1950.66;1950.66;1;word;;
24;233;572.44;572.44;1;word;;
24;234;636.08;636.08;1;word;;
24;235;1646.28;1646.28;1;word;;
24;236;731.52;731.52;1;word;;
24;237;525.21;525.21;1;word;;
24;238;703.91;703.91;1;word;;
24;239;636.25;636.25;1;word;;
24;240;720.98;720.98;1;word;;
24;121;495.54;495.54;1;word;;
24;122;1167.08;1167.08;1;word;;
24;123;1147.75;1147.75;1;word;;
24;124;608.44;608.44;1;word;;
24;125;1004.11;1004.11;1;word;;
24;126;654.84;654.84;1;word;;
24;127;592.12;592.12;1;word;;
24;128;735.73;735.73;1;word;;
24;129;736.53;736.53;1;word;;
24;130;689.17;689.17;1;word;;
24;131;898.27;898.27;1;word;;
24;132;782.29;782.29;1;word;;
24;133;753.23;753.23;1;word;;
24;134;1067.34;1067.34;1;word;;
24;135;650.14;650.14;1;word;;
24;136;578.04;578.04;1;word;;
24;137;940.26;940.26;1;word;;
24;138;700.34;700.34;1;word;;
24;139;1040.37;1040.37;1;word;;
24;140;1469.09;1469.09;1;word;;
24;141;829.79;829.79;1;word;;
24;142;417.37;417.37;1;word;;
24;143;524.84;524.84;1;word;;
24;144;718.83;718.83;1;word;;
24;145;512.18;512.18;1;word;;
24;146;943.82;943.82;1;word;;
24;147;464.75;464.75;1;word;;
24;148;926.69;926.69;1;word;;
24;149;762.49;762.49;1;word;;
24;150;1025.84;1025.84;1;word;;
24;151;844.5;844.5;1;word;;
24;152;556.1;556.1;1;word;;
24;153;-1198.91;;0;word;;
24;154;1119.15;1119.15;1;word;;
24;155;875.36;875.36;1;word;;
24;156;606.11;606.11;1;word;;
24;157;556.52;556.52;1;word;;
24;158;506.37;506.37;1;word;;
24;159;1727.17;1727.17;1;word;;
24;160;541.98;541.98;1;word;;
24;161;893.37;893.37;1;word;;
24;162;795.63;795.63;1;word;;
24;163;651.46;651.46;1;word;;
24;164;574.06;574.06;1;word;;
24;165;572.57;572.57;1;word;;
24;166;735.59;735.59;1;word;;
24;167;720.07;720.07;1;word;;
24;168;525.89;525.89;1;word;;
24;169;568.51;568.51;1;word;;
24;170;543.35;543.35;1;word;;
24;171;1070.7;1070.7;1;word;;
24;172;639.74;639.74;1;word;;
24;173;686.7;686.7;1;word;;
24;174;588.42;588.42;1;word;;
24;175;622.08;622.08;1;word;;
24;176;958.43;958.43;1;word;;
24;177;718.19;718.19;1;word;;
24;178;846.76;846.76;1;word;;
24;179;1308.99;1308.99;1;word;;
24;180;496.66;496.66;1;word;;
24;181;927.31;927.31;1;nw;DIS;-0.5
24;182;780.48;780.48;1;nw;DIS;-0.5
24;183;653.83;653.83;1;nw;DIS;-0.5
24;184;830.82;830.82;1;nw;DIS;-0.5
24;185;608.47;608.47;1;nw;DIS;-0.5
24;186;816.43;816.43;1;nw;DIS;-0.5
24;187;-605.1;;0;nw;DIS;-0.5
24;188;812.14;812.14;1;nw;DIS;-0.5
24;189;669.7;669.7;1;nw;DIS;-0.5
24;190;816.1;816.1;1;nw;DIS;-0.5
24;191;734.46;734.46;1;nw;DIS;-0.5
24;192;862.05;862.05;1;nw;DIS;-0.5
24;193;765.24;765.24;1;nw;DIS;-0.5
24;194;592.32;592.32;1;nw;DIS;-0.5
24;195;603.68;603.68;1;nw;DIS;-0.5
24;196;893.99;893.99;1;nw;DIS;-0.5
24;197;848.97;848.97;1;nw;DIS;-0.5
24;198;595.12;595.12;1;nw;DIS;-0.5
24;199;685.83;685.83;1;nw;DIS;-0.5
24;200;765.44;765.44;1;nw;DIS;-0.5
24;201;651.02;651.02;1;nw;DIS;-0.5
24;202;650.83;650.83;1;nw;DIS;-0.5
24;203;670.28;670.28;1;nw;DIS;-0.5
24;204;592.42;592.42;1;nw;DIS;-0.5
24;205;769.85;769.85;1;nw;DIS;-0.5
24;206;638.8;638.8;1;nw;DIS;-0.5
24;207;734.21;734.21;1;nw;DIS;-0.5
24;208;1037.69;1037.69;1;nw;DIS;-0.5
24;209;624.71;624.71;1;nw;DIS;-0.5
24;210;737.41;737.41;1;nw;DIS;-0.5
24;211;-2000;;0;nw;DIS;-0.5
24;212;673.13;673.13;1;nw;DIS;-0.5
24;213;1372.41;1372.41;1;nw;DIS;-0.5
24;214;848.42;848.42;1;nw;DIS;-0.5
24;215;688.03;688.03;1;nw;DIS;-0.5
24;216;1037.06;1037.06;1;nw;DIS;-0.5
24;217;1595.34;1595.34;1;nw;DIS;-0.5
24;218;797.78;797.78;1;nw;DIS;-0.5
24;219;703.48;703.48;1;nw;DIS;-0.5
24;220;1245.3;1245.3;1;nw;DIS;-0.5
24;221;702.32;702.32;1;nw;DIS;-0.5
24;222;815.56;815.56;1;nw;DIS;-0.5
24;223;652.71;652.71;1;nw;DIS;-0.5
24;224;766.57;766.57;1;nw;DIS;-0.5
24;225;640.75;640.75;1;nw;DIS;-0.5
24;226;593.63;593.63;1;nw;DIS;-0.5
24;227;703.14;703.14;1;nw;DIS;-0.5
24;228;558.24;558.24;1;nw;DIS;-0.5
24;229;754.28;754.28;1;nw;DIS;-0.5
24;230;605.4;605.4;1;nw;DIS;-0.5
24;231;731.79;731.79;1;nw;DIS;-0.5
24;232;654.55;654.55;1;nw;DIS;-0.5
24;233;783.93;783.93;1;nw;DIS;-0.5
24;234;667.35;667.35;1;nw;DIS;-0.5
24;235;577.43;577.43;1;nw;DIS;-0.5
24;236;704.06;704.06;1;nw;DIS;-0.5
24;237;717.17;717.17;1;nw;DIS;-0.5
24;238;832.38;832.38;1;nw;DIS;-0.5
24;239;736.52;736.52;1;nw;DIS;-0.5
24;240;1164.54;1164.54;1;nw;DIS;-0.5
24;121;752.23;752.23;1;nw;HAR;0.5
24;122;764.81;764.81;1;nw;HAR;0.5
24;123;641.02;641.02;1;nw;HAR;0.5
24;124;799.27;799.27;1;nw;HAR;0.5
24;125;765.06;765.06;1;nw;HAR;0.5
24;126;896.6;896.6;1;nw;HAR;0.5
24;127;832.97;832.97;1;nw;HAR;0.5
24;128;685.83;685.83;1;nw;HAR;0.5
24;129;751.79;751.79;1;nw;HAR;0.5
24;130;733.77;733.77;1;nw;HAR;0.5
24;131;669.43;669.43;1;nw;HAR;0.5
24;132;654.03;654.03;1;nw;HAR;0.5
24;133;733.34;733.34;1;nw;HAR;0.5
24;134;640.43;640.43;1;nw;HAR;0.5
24;135;609.03;609.03;1;nw;HAR;0.5
24;136;957.37;957.37;1;nw;HAR;0.5
24;137;926.56;926.56;1;nw;HAR;0.5
24;138;1166.8;1166.8;1;nw;HAR;0.5
24;139;640.52;640.52;1;nw;HAR;0.5
24;140;848.52;848.52;1;nw;HAR;0.5
24;141;797.94;797.94;1;nw;HAR;0.5
24;142;987.66;987.66;1;nw;HAR;0.5
24;143;-1007.55;;0;nw;HAR;0.5
24;144;-447.75;;0;nw;HAR;0.5
24;145;718.02;718.02;1;nw;HAR;0.5
24;146;1212.69;1212.69;1;nw;HAR;0.5
24;147;923.77;923.77;1;nw;HAR;0.5
24;148;1135.71;1135.71;1;nw;HAR;0.5
24;149;670.12;670.12;1;nw;HAR;0.5
24;150;810.81;810.81;1;nw;HAR;0.5
24;151;1356.04;1356.04;1;nw;HAR;0.5
24;152;811.63;811.63;1;nw;HAR;0.5
24;153;892.56;892.56;1;nw;HAR;0.5
24;154;-2000;;0;nw;HAR;0.5
24;155;702.48;702.48;1;nw;HAR;0.5
24;156;1179.25;1179.25;1;nw;HAR;0.5
24;157;845.76;845.76;1;nw;HAR;0.5
24;158;716.89;716.89;1;nw;HAR;0.5
24;159;734.88;734.88;1;nw;HAR;0.5
24;160;1027.71;1027.71;1;nw;HAR;0.5
24;161;719.21;719.21;1;nw;HAR;0.5
24;162;1915.79;1915.79;1;nw;HAR;0.5
24;163;930.99;930.99;1;nw;HAR;0.5
24;164;655.6;655.6;1;nw;HAR;0.5
24;165;687.05;687.05;1;nw;HAR;0.5
24;166;638.91;638.91;1;nw;HAR;0.5
24;167;1004.66;1004.66;1;nw;HAR;0.5
24;168;-460.46;;0;nw;HAR;0.5
24;169;923.89;923.89;1;nw;HAR;0.5
24;170;653.07;653.07;1;nw;HAR;0.5
24;171;545.24;545.24;1;nw;HAR;0.5
24;172;781.19;781.19;1;nw;HAR;0.5
24;173;687.7;687.7;1;nw;HAR;0.5
24;174;1072.47;1072.47;1;nw;HAR;0.5
24;175;701.5;701.5;1;nw;HAR;0.5
24;176;626.14;626.14;1;nw;HAR;0.5
24;177;-1136.79;;0;nw;HAR;0.5
24;178;1867.64;1867.64;1;nw;HAR;0.5
24;179;751.63;751.63;1;nw;HAR;0.5
24;180;800.94;800.94;1;nw;HAR;0.5
25;181;523.68;523.68;1;word;;
25;182;622.57;622.57;1;word;;
25;183;545.11;545.11;1;word;;
25;184;637.71;637.71;1;word;;
25;185;655.91;655.91;1;word;;
25;186;655.08;655.08;1;word;;
25;187;717.14;717.14;1;word;;
25;188;748.66;748.66;1;word;;
25;189;635.84;635.84;1;word;;
25;190;512.6;512.6;1;word;;
25;191;702.45;702.45;1;word;;
25;192;862.2;862.2;1;word;;
25;193;559.63;559.63;1;word;;
25;194;564.15;564.15;1;word;;
25;195;450.32;450.32;1;word;;
25;196;639.62;639.62;1;word;;
25;197;588.31;588.31;1;word;;
25;198;683.25;683.25;1;word;;
25;199;559.68;559.68;1;word;;
25;200;481.79;481.79;1;word;;
25;201;555.08;555.08;1;word;;
25;202;701.87;701.87;1;word;;
25;203;636.84;636.84;1;word;;
25;204;507.1;507.1;1;word;;
25;205;560.81;560.81;1;word;;
25;206;828.68;828.68;1;word;;
25;207;748.21;748.21;1;word;;
25;208;573.58;573.58;1;word;;
25;209;688.6;688.6;1;word;;
25;210;671.63;671.63;1;word;;
25;211;590.29;590.29;1;word;;
25;212;480.21;480.21;1;word;;
25;213;605.79;605.79;1;word;;
25;214;557.73;557.73;1;word;;
25;215;557.14;557.14;1;word;;
25;216;561.61;561.61;1;word;;
25;217;796.05;796.05;1;word;;
25;218;910.53;910.53;1;word;;
25;219;605.33;605.33;1;word;;
25;220;686.77;686.77;1;word;;
25;221;554.77;554.77;1;word;;
25;222;544.07;544.07;1;word;;
25;223;699.2;699.2;1;word;;
25;224;609.81;609.81;1;word;;
25;225;494.77;494.77;1;word;;
25;226;527.29;527.29;1;word;;
25;227;653.3;653.3;1;word;;
25;228;606.09;606.09;1;word;;
25;229;641.04;641.04;1;word;;
25;230;480.89;480.89;1;word;;
25;231;540.95;540.95;1;word;;
25;232;1182.66;1182.66;1;word;;
25;233;620.42;620.42;1;word;;
25;234;492.99;492.99;1;word;;
25;235;461.91;461.91;1;word;;
25;236;589.91;589.91;1;word;;
25;237;591.6;591.6;1;word;;
25;238;603.35;603.35;1;word;;
25;239;510.98;510.98;1;word;;
25;240;591.35;591.35;1;word;;
25;121;767.51;767.51;1;word;;
25;122;526.33;526.33;1;word;;
25;123;801.78;801.78;1;word;;
25;124;640.51;640.51;1;word;;
25;125;641.82;641.82;1;word;;
25;126;667.25;667.25;1;word;;
25;127;702.43;702.43;1;word;;
25;128;511.6;511.6;1;word;;
25;129;732.63;732.63;1;word;;
25;130;625.09;625.09;1;word;;
25;131;668.1;668.1;1;word;;
25;132;997.03;997.03;1;word;;
25;133;689.45;689.45;1;word;;
25;134;897.19;897.19;1;word;;
25;135;718.23;718.23;1;word;;
25;136;621.84;621.84;1;word;;
25;137;545.22;545.22;1;word;;
25;138;526.71;526.71;1;word;;
25;139;709.19;709.19;1;word;;
25;140;637.4;637.4;1;word;;
25;141;653.26;653.26;1;word;;
25;142;641.62;641.62;1;word;;
25;143;542.88;542.88;1;word;;
25;144;555.03;555.03;1;word;;
25;145;654.97;654.97;1;word;;
25;146;689.06;689.06;1;word;;
25;147;700.18;700.18;1;word;;
25;148;1295.1;1295.1;1;word;;
25;149;684.33;684.33;1;word;;
25;150;653.76;653.76;1;word;;
25;151;643.95;643.95;1;word;;
25;152;798.96;798.96;1;word;;
25;153;768.29;768.29;1;word;;
25;154;1135.8;1135.8;1;word;;
25;155;703.16;703.16;1;word;;
25;156;846.81;846.81;1;word;;
25;157;866.36;866.36;1;word;;
25;158;621.08;621.08;1;word;;
25;159;1713.44;1713.44;1;word;;
25;160;781.27;781.27;1;word;;
25;161;591.73;591.73;1;word;;
25;162;575.09;575.09;1;word;;
25;163;670.87;670.87;1;word;;
